song_artist,user_id,song,artist,playcount,user_total_plays,score,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,spotify_id,predictions
"('I Found Out', 'John Lennon')",user_000691,I Found Out,John Lennon,8,129327,6.185869926620118e-05,0.0217,0.5760000000000001,218000.0,0.672,0.0451,7.0,0.127,-11.526,1.0,0.48,181.116,4.0,0.507,1EYzr2S8PJmqUsRMkX3cSP,0.000390904184870422
"('I Know What I Know', 'Paul Simon')",user_000691,I Know What I Know,Paul Simon,9,129327,6.959103667447633e-05,0.254,0.795,193373.0,0.741,0.000251,0.0,0.189,-6.78,1.0,0.0534,117.906,4.0,0.961,1jBbbJQfOKyBsJNVng8eIy,0.00032051817235978497
"('I Look Around', 'Rain Parade')",user_000691,I Look Around,Rain Parade,8,129327,6.185869926620118e-05,0.0846,0.498,187133.0,0.609,6.64e-05,2.0,0.08199999999999999,-11.651,1.0,0.0313,112.467,4.0,0.68,3OSiOc1L5HryrC1Tzofrro,0.00022233121968207037
"('I Love My Computer', 'Bad Religion')",user_000691,I Love My Computer,Bad Religion,6,129327,4.639402444965089e-05,0.00885,0.625,187667.0,0.8009999999999999,2.57e-05,4.0,0.0863,-6.14,0.0,0.044,122.936,4.0,0.752,7rShtR7mI2kS0JpzdeGs7k,0.0005073566487172609
"('I Me Mine', 'The Beatles')",user_000691,I Me Mine,The Beatles,6,129327,4.639402444965089e-05,0.179,0.29100000000000004,145587.0,0.638,0.0,9.0,0.101,-7.854,0.0,0.0554,185.235,3.0,0.525,2BMqay80iBzZTa608Y1eG1,0.00021323828515273924
"('I Must Move', 'The Zombies')",user_000691,I Must Move,The Zombies,6,129327,4.639402444965089e-05,0.569,0.472,116413.0,0.706,0.0,7.0,0.0811,-5.733,1.0,0.03,92.826,4.0,0.5589999999999999,3mAO265c9dTVcKfmwpp6Ta,0.0004631033330777523
"('I Need Light', 'Howie Beck')",user_000691,I Need Light,Howie Beck,6,129327,4.639402444965089e-05,0.481,0.598,198373.0,0.312,0.0297,2.0,0.0671,-11.017,1.0,0.0269,136.99200000000002,4.0,0.376,5obwZO2sVE6Fz0qWpjqiWz,0.00021244424152300212
"('I Never Said That I Was Brave', 'Mewithoutyou')",user_000691,I Never Said That I Was Brave,Mewithoutyou,8,129327,6.185869926620118e-05,0.0104,0.311,181160.0,0.7120000000000001,1.06e-06,10.0,0.13699999999999998,-6.559,1.0,0.051,144.66899999999995,4.0,0.316,7B8zM66sSodq5ZXI18KQbw,0.0008538604503194325
"('I Never Talk To Strangers', 'Tom Waits')",user_000691,I Never Talk To Strangers,Tom Waits,6,129327,4.639402444965089e-05,0.939,0.374,218213.0,0.213,0.0569,3.0,0.113,-14.357,1.0,0.0329,100.788,4.0,0.187,67XE8iEDO6K8hzk3XD1aVJ,0.0003209760494167213
"('I Saw The Light', 'Todd Rundgren')",user_000691,I Saw The Light,Todd Rundgren,6,129327,4.639402444965089e-05,0.0531,0.583,182800.0,0.833,5.570000000000001e-05,0.0,0.16,-8.29,1.0,0.0343,119.884,4.0,0.81,0B1zVsLqmV9ibIFdNS5tGs,0.00021889058210033951
"('I See A Darkness', 'Johnny Cash')",user_000691,I See A Darkness,Johnny Cash,6,129327,4.639402444965089e-05,0.795,0.514,221600.0,0.416,4.94e-06,10.0,0.0882,-7.992000000000001,1.0,0.0329,70.473,4.0,0.332,0eg0nRL9dLBaT0X43keMBc,0.00025015984290832627
"('I Spy', 'Guster')",user_000691,I Spy,Guster,6,129327,4.639402444965089e-05,0.5820000000000001,0.652,176147.0,0.474,0.00365,11.0,0.0901,-9.408,1.0,0.0473,168.017,4.0,0.564,39ZnjlHREhP4jllhj0bQlX,0.0003356370351850213
"('I Wanna Be With You Tonight', 'Screeching Weasel')",user_000691,I Wanna Be With You Tonight,Screeching Weasel,6,129327,4.639402444965089e-05,0.0436,0.348,111520.0,0.969,0.0,9.0,0.0856,-2.568,1.0,0.114,141.629,4.0,0.706,6fxwghWKfCmJ6DerfoHl0t,0.0002630317138396787
"('I Want Someone Badly', 'Shudder To Think')",user_000691,I Want Someone Badly,Shudder To Think,6,129327,4.639402444965089e-05,0.523,0.526,156040.0,0.326,2.31e-05,1.0,0.205,-7.9060000000000015,1.0,0.0302,127.882,3.0,0.174,33U0Hm4tSqmz7Xmt3JGviS,0.0002091728814614946
"('I Want To Know Your Plans', 'Say Anything')",user_000691,I Want To Know Your Plans,Say Anything,6,129327,4.639402444965089e-05,0.354,0.647,314286.0,0.324,0.0,7.0,0.115,-9.679,1.0,0.0377,124.213,3.0,0.344,3pjnCLIHbRczUjenWOEo56,0.00021558334169524684
"('If I Needed You', 'Townes Van Zandt')",user_000691,If I Needed You,Townes Van Zandt,7,129327,5.412636185792603e-05,0.5770000000000001,0.61,224200.0,0.308,0.0444,11.0,0.0824,-16.578,1.0,0.0337,151.639,4.0,0.696,3FMQnxcc6FcPscLeLqtW5S,0.0002472429753976879
"('If I Should Fall Behind', 'Bruce Springsteen')",user_000691,If I Should Fall Behind,Bruce Springsteen,7,129327,5.412636185792603e-05,0.22,0.7170000000000001,177733.0,0.221,2.17e-05,2.0,0.119,-14.935,1.0,0.0327,112.713,4.0,0.309,2mOGLiSTUeki1l9t1BBNRQ,0.00041776642650193097
"('Ill Placed Trust', 'Sloan')",user_000691,Ill Placed Trust,Sloan,6,129327,4.639402444965089e-05,3.72e-05,0.523,206933.0,0.8959999999999999,0.000168,6.0,0.6709999999999999,-4.97,1.0,0.0358,117.946,4.0,0.632,24xzWyWkox1rWIp9LRXob1,0.0002538424352607205
"('In A Daydream', 'The Freddy Jones Band')",user_000691,In A Daydream,The Freddy Jones Band,6,129327,4.639402444965089e-05,0.0173,0.615,328227.0,0.609,0.0175,2.0,0.116,-11.691,1.0,0.0292,124.113,4.0,0.536,3ROGyhvn69FP9XFWAaNS1x,0.00021381962785738118
"('In Between Days', 'Ben Folds')",user_000691,In Between Days,Ben Folds,6,129327,4.639402444965089e-05,0.00526,0.413,173000.0,0.802,0.000191,2.0,0.32,-6.505,1.0,0.045,156.41299999999995,4.0,0.414,5VZO9H2YyIWHytHzjlfDFa,0.0
"('In My Command', 'Crowded House')",user_000691,In My Command,Crowded House,6,129327,4.639402444965089e-05,0.008190000000000001,0.368,223533.0,0.82,6.61e-05,0.0,0.16399999999999998,-7.001,1.0,0.0348,112.869,4.0,0.539,602hyAXZCt49U4PWKvPyjI,0.0002847312638896149
"('In Silence/Words Away', 'Rites Of Spring')",user_000691,In Silence/Words Away,Rites Of Spring,8,129327,6.185869926620118e-05,0.00134,0.327,180480.0,0.914,0.0148,4.0,0.256,-9.168,0.0,0.0441,158.349,4.0,0.556,0A2OrO1Xpth9IPc8YMpP5v,0.00021103364954933035
"('In The City', 'The Jam')",user_000691,In The City,The Jam,7,129327,5.412636185792603e-05,0.00123,0.368,137800.0,0.8079999999999999,0.00014199999999999998,7.0,0.308,-9.139,1.0,0.0453,177.303,4.0,0.933,250dZY8xYbhHGQpM6bgL52,0.00024044947454759935
"('In The Sun', 'Joseph Arthur')",user_000691,In The Sun,Joseph Arthur,7,129327,5.412636185792603e-05,0.507,0.511,336293.0,0.631,0.0409,10.0,0.195,-7.454,1.0,0.0341,110.952,4.0,0.282,54GafcqLZfddzJChsrat0t,0.00023537804649609306
"('In The Year Of Dope', 'Varnaline')",user_000691,In The Year Of Dope,Varnaline,6,129327,4.639402444965089e-05,0.95,0.249,202240.0,0.7979999999999999,0.974,5.0,0.095,-9.132,1.0,0.0376,96.827,4.0,0.452,00UudeDDoDBZTc6rh8X6Wm,0.0
"('In Your Own Sweet Way', 'Miles Davis')",user_000691,In Your Own Sweet Way,Miles Davis,9,129327,6.959103667447633e-05,0.596,0.528,339840.0,0.364,0.0,1.0,0.0717,-9.165,1.0,0.0388,114.4,4.0,0.336,2Se3dj1TkNSEJfeNGnDgbd,0.0
"('Instead', 'Ola Podrida')",user_000691,Instead,Ola Podrida,6,129327,4.639402444965089e-05,0.79,0.371,186947.0,0.28300000000000003,0.713,4.0,0.11,-16.974,1.0,0.0345,61.441,4.0,0.218,1FQEXACsC7iynPYr43OmQO,0.0001962792586533979
"('Interception', 'Dave Holland Quartet')",user_000691,Interception,Dave Holland Quartet,6,129327,4.639402444965089e-05,0.293,0.383,509133.0,0.617,0.0486,4.0,0.228,-13.549,0.0,0.115,64.078,4.0,0.652,0mMU1Wd2FLCZdzshyxlzd4,0.0002058501267898638
"('Interesting Drug', 'Morrissey')",user_000691,Interesting Drug,Morrissey,13,129327,0.00010052038630757692,0.014,0.521,199827.0,0.883,0.00021,2.0,0.278,-6.101,1.0,0.0517,120.147,4.0,0.893,3CXgUBHE7Xi7mWu5t1gqoT,0.0002466194967913893
"('Interiors', 'The Sea And Cake')",user_000691,Interiors,The Sea And Cake,6,129327,4.639402444965089e-05,0.0387,0.379,259560.0,0.5870000000000001,0.0987,11.0,0.12,-10.033,0.0,0.0365,124.088,4.0,0.421,1DOYqxjkdtTMdw9chKPvNb,0.0002720493303205451
"('Into The Night', 'Super Furry Animals')",user_000691,Into The Night,Super Furry Animals,10,129327,7.732337408275146e-05,0.00207,0.53,215160.0,0.901,0.0059,7.0,0.097,-5.134,1.0,0.102,87.99600000000002,4.0,0.706,6meGZeyt8kv8c64oppEV0d,0.000308677700981308
"('Intro', 'Nirvana')",user_000691,Intro,Nirvana,7,129327,5.412636185792603e-05,1.07e-05,0.17800000000000002,52693.0,0.65,0.534,9.0,0.0887,-6.556,1.0,0.0402,85.102,1.0,0.267,3RhO1hhzAxjw6h7ia0Z1h3,1.2523271288866766e-05
"('Intuition', 'John Lennon')",user_000691,Intuition,John Lennon,7,129327,5.412636185792603e-05,0.218,0.7709999999999999,190907.0,0.5720000000000001,0.0404,2.0,0.303,-9.837,1.0,0.0682,118.863,4.0,0.903,570g0E93XPrX0BNRJFhRe8,0.00043081025282987184
"('Invisible Hands', 'Joseph Arthur')",user_000691,Invisible Hands,Joseph Arthur,6,129327,4.639402444965089e-05,0.29100000000000004,0.451,314907.0,0.5589999999999999,0.851,2.0,0.122,-11.58,1.0,0.0381,135.55,4.0,0.326,2zwDBJBp1CGGJuWcULvpUK,4.90477662338229e-05
"('Invitation To Understanding', 'Mxpx')",user_000691,Invitation To Understanding,Mxpx,7,129327,5.412636185792603e-05,0.00441,0.433,153760.0,0.795,0.00551,2.0,0.0864,-4.138,1.0,0.0475,178.937,4.0,0.7559999999999999,5Ya7Epow8zzofJzUr2tFSy,0.00021077720339346406
"('Isle Of The Cheetah', 'Hum')",user_000691,Isle Of The Cheetah,Hum,6,129327,4.639402444965089e-05,2.99e-05,0.358,398267.0,0.903,0.585,10.0,0.48,-8.251,1.0,0.0537,114.514,4.0,0.276,2Mw6fORlGGxSBls1zGwxxN,0.0
"('It All Depends On You', 'Frank Sinatra')",user_000691,It All Depends On You,Frank Sinatra,6,129327,4.639402444965089e-05,0.207,0.544,122840.0,0.289,0.0,8.0,0.158,-13.97,1.0,0.0579,146.326,4.0,0.5429999999999999,2gHZbWt9nSKbpRtbhkkEXE,0.00017106195217464482
"('It Hurts', 'Angels & Airwaves')",user_000691,It Hurts,Angels & Airwaves,6,129327,4.639402444965089e-05,0.0518,0.539,312533.0,0.857,0.00119,11.0,0.128,-5.924,1.0,0.0455,144.129,4.0,0.209,2uuTo18bRgXj3RvlbZKMvU,0.0002935593632875655
"('Jacqueline', 'Franz Ferdinand')",user_000691,Jacqueline,Franz Ferdinand,7,129327,5.412636185792603e-05,0.00011,0.31,229027.0,0.696,0.00371,0.0,0.37,-8.565,0.0,0.0581,152.56799999999996,4.0,0.358,1O39y8Q6ieIxlMtK7GH8rj,0.0002605687849517313
"('Japanese Cowboy', 'Ween')",user_000691,Japanese Cowboy,Ween,8,129327,6.185869926620118e-05,0.225,0.6990000000000001,181573.0,0.51,0.00235,0.0,0.0846,-12.358,1.0,0.0275,130.064,4.0,0.971,5CtshX09Ha8UGGpJl4DKQY,0.00020273496503198096
"('Jason B Sad', 'T. Rex')",user_000691,Jason B Sad,T. Rex,6,129327,4.639402444965089e-05,0.0030800000000000003,0.684,203933.0,0.6409999999999999,1.35e-06,4.0,0.16699999999999998,-8.469,1.0,0.128,122.19,4.0,0.895,5SJfli2IDhWlz7W16L1poS,0.0002124625491415344
"('Jealousy', 'Liz Phair')",user_000691,Jealousy,Liz Phair,6,129327,4.639402444965089e-05,0.0007639999999999999,0.564,217467.0,0.86,0.215,2.0,0.255,-12.135,1.0,0.0347,132.528,4.0,0.5539999999999999,6up9wrFB2J4VoZ720EgMZU,0.00017757689877750948
"('Jenny Ondioline', 'Stereolab')",user_000691,Jenny Ondioline,Stereolab,7,129327,5.412636185792603e-05,0.00312,0.181,1087840.0,0.772,0.777,11.0,0.0541,-11.448,1.0,0.0454,138.387,4.0,0.13,5vUUk8J3DENArPuz9CcPBH,0.0
"('Jesus Christ', 'Duvall')",user_000691,Jesus Christ,Duvall,6,129327,4.639402444965089e-05,0.0005099999999999999,0.5379999999999999,197640.0,0.624,4.9e-05,5.0,0.0893,-7.206,1.0,0.0266,99.016,4.0,0.5589999999999999,0W4hCLGtludDptTycvz05K,0.00021475071849019756
"('John Gilmartin', 'Tim Easton')",user_000691,John Gilmartin,Tim Easton,6,129327,4.639402444965089e-05,0.319,0.483,197787.0,0.569,0.000176,2.0,0.225,-10.671,1.0,0.029,131.738,4.0,0.578,6A9LEVAOkIXqfx17whJ01u,0.0002137010852498733
"('Johnny B. Goode', 'The Beatles')",user_000691,Johnny B. Goode,The Beatles,8,129327,6.185869926620118e-05,0.0281,0.4920000000000001,171253.0,0.737,1.4300000000000004e-05,9.0,0.239,-10.537,1.0,0.0442,152.234,4.0,0.961,4QqUqY4ZcEsXELYQbnSy5u,0.0
"('Joshua', 'Miles Davis')",user_000691,Joshua,Miles Davis,7,129327,5.412636185792603e-05,0.583,0.609,324360.0,0.409,0.00015,7.0,0.121,-11.984000000000002,1.0,0.0522,82.786,4.0,0.5,3M398IT8mJzKWUGOmO16GG,0.00021297935226582965
"('Junk', 'Hefner')",user_000691,Junk,Hefner,6,129327,4.639402444965089e-05,0.696,0.512,254547.0,0.262,0.0609,0.0,0.157,-12.687,1.0,0.03,90.998,4.0,0.433,1kmUdZfJGC8p98dKRP5i3r,0.0
"('Junk', 'Paul Mccartney & Wings')",user_000691,Junk,Paul Mccartney & Wings,6,129327,4.639402444965089e-05,0.322,0.774,227653.0,0.511,0.0,11.0,0.0672,-8.914,1.0,0.0319,94.736,4.0,0.7709999999999999,7Lbxvt42JsNSKVCaN63qhD,0.00019378970369965387
"('Just A Memory', 'Elvis Costello')",user_000691,Just A Memory,Elvis Costello,7,129327,5.412636185792603e-05,0.2,0.34,136200.0,0.156,2.17e-06,7.0,0.103,-20.566,0.0,0.0294,100.405,4.0,0.442,2tDXY9Gs9GacR27lek7SOB,0.00021418075046830687
"('Just Because', 'Earlimart')",user_000691,Just Because,Earlimart,7,129327,5.412636185792603e-05,0.103,0.52,318013.0,0.5589999999999999,0.588,0.0,0.0994,-8.17,1.0,0.0237,153.981,3.0,0.306,7l6WeXN7GCYaEPCUVovXYd,0.00021309826487336814
"('Just Friends', 'Nine Black Alps')",user_000691,Just Friends,Nine Black Alps,8,129327,6.185869926620118e-05,0.000151,0.395,135853.0,0.994,7.3e-05,8.0,0.339,-2.36,1.0,0.129,146.283,4.0,0.328,59i0UTxYPfhi287Od1nyHy,0.000265289999653362
"('Just One Victory', 'Todd Rundgren')",user_000691,Just One Victory,Todd Rundgren,7,129327,5.412636185792603e-05,0.0877,0.384,300733.0,0.785,0.0,0.0,0.0797,-8.869,1.0,0.0416,157.887,4.0,0.7509999999999999,0YN53VUt7LSHYA2Kgn128Y,0.00019728583887235196
"('Karma Police', 'Radiohead')",user_000691,Karma Police,Radiohead,6,129327,4.639402444965089e-05,0.0626,0.36,264067.0,0.505,9.22e-05,7.0,0.172,-9.129,1.0,0.026,74.807,4.0,0.317,3SVAN3BRByDmHOhKyIDxfC,0.0005151367164137888
"('Kc Accidental', 'Broken Social Scene')",user_000691,Kc Accidental,Broken Social Scene,7,129327,5.412636185792603e-05,0.0701,0.133,230773.0,0.71,0.0561,0.0,0.198,-6.864,1.0,0.0483,145.61700000000005,4.0,0.224,4wNKEUTSUjX7QOmeV9BP5R,0.0002526896494614572
"('Kid Fears', 'Indigo Girls')",user_000691,Kid Fears,Indigo Girls,6,129327,4.639402444965089e-05,0.0681,0.233,274173.0,0.591,0.0,4.0,0.0712,-7.8,0.0,0.0326,85.824,4.0,0.172,72EQ2arxZ3o2yM2k3gqX2R,0.0002743387042845047
"('Kids In America', 'The Muffs')",user_000691,Kids In America,The Muffs,6,129327,4.639402444965089e-05,0.00815,0.35,198400.0,0.8270000000000001,0.000125,1.0,0.1,-6.692,1.0,0.0678,165.04,4.0,0.475,0jmHObvVIbWJse3OoE4Jmz,0.00041622879488256714
"('Kids Today', 'Dwarves')",user_000691,Kids Today,Dwarves,6,129327,4.639402444965089e-05,0.00427,0.5770000000000001,85200.0,0.97,0.0,9.0,0.116,-3.884,1.0,0.0915,119.365,4.0,0.797,1oHEd1MvJht0lnWx2RUfDu,0.0002132581431220082
"('Killed Myself When I Was Young', 'A.A. Bondy')",user_000691,Killed Myself When I Was Young,A.A. Bondy,6,129327,4.639402444965089e-05,0.004529999999999999,0.748,230920.0,0.414,0.0307,4.0,0.21600000000000005,-7.8679999999999986,1.0,0.0384,117.272,4.0,0.688,0XhnQZjmW4Io5kxRwycb8a,1.7523841862709943e-05
"('King Kong', 'Frank Zappa')",user_000691,King Kong,Frank Zappa,14,129327,0.00010825272371585206,0.217,0.324,493493.0,0.606,0.0013800000000000002,1.0,0.8220000000000001,-11.873,1.0,0.0639,128.254,3.0,0.422,6Yt73ASzcAMRyaAZ8hQeS9,0.00013079642908331301
"('King Murdock', 'King Missile')",user_000691,King Murdock,King Missile,7,129327,5.412636185792603e-05,0.477,0.5720000000000001,53800.0,0.901,0.937,4.0,0.17800000000000002,-9.79,0.0,0.0631,121.197,4.0,0.225,44MfsvaD58mePUUjjm8Mp3,0.00021515731231813717
"('Kiss The Children', 'Gram Parsons')",user_000691,Kiss The Children,Gram Parsons,6,129327,4.639402444965089e-05,0.595,0.5579999999999999,180453.0,0.53,6.08e-05,2.0,0.11,-9.55,1.0,0.0399,128.75,4.0,0.546,3TIMSziHVPWUoRhSutgRnV,0.0
"('Kiss Yourself', 'Verbena')",user_000691,Kiss Yourself,Verbena,7,129327,5.412636185792603e-05,0.000664,0.329,227413.0,0.973,0.0,4.0,0.0728,-6.797999999999999,0.0,0.135,128.79,4.0,0.0985,50gCdqDOXnmm35pLfqAlRS,0.00021873436881025832
"('Kodachrome', 'Paul Simon')",user_000691,Kodachrome,Paul Simon,10,129327,7.732337408275146e-05,0.0245,0.593,213960.0,0.693,9.54e-06,1.0,0.0433,-10.264,0.0,0.0271,135.747,4.0,0.917,0UlwTmT01jdFp3BaofARtU,6.923585427998091e-05
"('La Verdad', 'Juana Molina')",user_000691,La Verdad,Juana Molina,7,129327,5.412636185792603e-05,0.912,0.471,400213.0,0.25,0.338,1.0,0.0997,-16.012,1.0,0.0318,90.05,3.0,0.403,3GF296GutmG0rY6hx31XTY,0.00020589415882898976
"('Landed', 'Ben Folds')",user_000691,Landed,Ben Folds,6,129327,4.639402444965089e-05,0.0557,0.413,266773.0,0.684,4.760000000000001e-05,10.0,0.244,-6.099,1.0,0.0291,83.199,4.0,0.306,4mrVwQQiv8AkXoJWehbWsK,0.00029233530396699514
"('Leaf House', 'Animal Collective')",user_000691,Leaf House,Animal Collective,9,129327,6.959103667447633e-05,0.6970000000000001,0.544,162627.0,0.7909999999999999,0.0725,0.0,0.34600000000000003,-8.376,1.0,0.0528,133.74200000000002,3.0,0.35100000000000003,4kOZno4WP8u5ju8oXypNIs,0.000402455711904004
"('Least Complicated', 'Indigo Girls')",user_000691,Least Complicated,Indigo Girls,6,129327,4.639402444965089e-05,0.405,0.584,250573.0,0.551,0.0,9.0,0.17,-9.616,1.0,0.034,106.176,4.0,0.6779999999999999,5kcXxa3HIwWafqOOZ8OJRQ,0.00019850175719726693
"('Left At The Party', 'The Affair')",user_000691,Left At The Party,The Affair,7,129327,5.412636185792603e-05,0.00323,0.544,161413.0,0.901,0.000867,0.0,0.0537,-2.247,1.0,0.036000000000000004,116.939,4.0,0.768,5P9jmeh2FH9zoaU5rADsD3,0.00020601809335385468
"('Left Of Centre', 'Sloan')",user_000691,Left Of Centre,Sloan,6,129327,4.639402444965089e-05,0.000147,0.605,152763.0,0.86,0.784,2.0,0.0625,-8.381,1.0,0.0309,126.122,4.0,0.62,1MGXhO4StkhjeAGLfB7oq4,0.00021544610982981993
"('Left Of The Dial', 'The Replacements')",user_000691,Left Of The Dial,The Replacements,7,129327,5.412636185792603e-05,0.00391,0.264,223187.0,0.953,0.012,9.0,0.179,-7.5310000000000015,1.0,0.098,150.795,4.0,0.316,7nL0nuLhX6ItOoEq9RpkOO,0.00027775808160646065
"('Let It Be', 'Nick Cave')",user_000691,Let It Be,Nick Cave,6,129327,4.639402444965089e-05,0.857,0.5820000000000001,211133.0,0.247,0.000167,0.0,0.132,-14.041,1.0,0.0463,136.006,4.0,0.223,6yAOi9iF2hJkW02IgDLDjo,0.0006667547637713156
"('Let It Rain', 'Tilly And The Wall')",user_000691,Let It Rain,Tilly And The Wall,6,129327,4.639402444965089e-05,0.457,0.5329999999999999,235227.0,0.411,0.0,7.0,0.0788,-12.3,1.0,0.0309,123.778,4.0,0.406,7lJ52SrWOg6KkSOP1Oc1Jy,0.0003265018794402774
"('Let Me See', 'Morcheeba')",user_000691,Let Me See,Morcheeba,6,129327,4.639402444965089e-05,0.0874,0.74,261507.0,0.774,0.54,9.0,0.31,-5.3260000000000005,0.0,0.0262,105.993,4.0,0.625,3aiVRHagKXXppZDW87up1D,0.00028310255501451387
"('Let Nothing Come Between You', 'Warren Zevon')",user_000691,Let Nothing Come Between You,Warren Zevon,8,129327,6.185869926620118e-05,0.0623,0.7290000000000001,221213.0,0.701,0.0,2.0,0.261,-8.255,1.0,0.0266,106.398,4.0,0.923,6rBDgn0Sp3fA7862sxbqLI,0.0002064217578228167
"('Let Us Know', 'Koufax')",user_000691,Let Us Know,Koufax,7,129327,5.412636185792603e-05,0.00139,0.629,200667.0,0.684,0.0,0.0,0.319,-7.4620000000000015,1.0,0.0332,88.524,4.0,0.289,5E1L1gpWTZ3FJCXt3uqNkQ,0.0
"('Life Sentence', 'Dead Kennedys')",user_000691,Life Sentence,Dead Kennedys,7,129327,5.412636185792603e-05,0.00115,0.299,160427.0,0.976,2.54e-05,2.0,0.177,-3.48,1.0,0.165,153.975,4.0,0.302,4ZSQZJohL51A4Fjb69472X,0.0001302906475122434
"('Light From A Dead Star', 'Lush')",user_000691,Light From A Dead Star,Lush,6,129327,4.639402444965089e-05,0.136,0.508,197293.0,0.662,0.000117,9.0,0.0983,-7.388,0.0,0.0275,108.802,4.0,0.12,5EY0vmDSLnwaoeRTthogD2,0.00021791388920178179
"('Light Years', 'Sloan')",user_000691,Light Years,Sloan,6,129327,4.639402444965089e-05,0.7609999999999999,0.527,111787.0,0.454,0.00509,7.0,0.26,-9.736,1.0,0.04,118.19,4.0,0.338,3chjGriyOUHBRKOkJIB8Hi,0.00027440968903658103
"('Like A Hurricane', 'Neil Young')",user_000691,Like A Hurricane,Neil Young,7,129327,5.412636185792603e-05,0.0128,0.424,497493.0,0.8640000000000001,0.00215,9.0,0.149,-4.532,0.0,0.0365,113.829,4.0,0.5710000000000001,1n6gDSllAqVSweuFD82hNH,0.00021591045934310493
"('Like A Rolling Stone', 'Bob Dylan')",user_000691,Like A Rolling Stone,Bob Dylan,6,129327,4.639402444965089e-05,0.7290000000000001,0.483,369600.0,0.721,0.0,0.0,0.189,-6.836,1.0,0.032,95.261,4.0,0.562,3AhXZa8sUQht0UEdBJgpGc,0.00037956211852274713
"('Like Railroad Steel', 'Paul Burch')",user_000691,Like Railroad Steel,Paul Burch,6,129327,4.639402444965089e-05,0.7759999999999999,0.568,225480.0,0.448,0.000966,7.0,0.126,-12.726,1.0,0.0466,101.108,4.0,0.188,7KYO8wnYMAdtS5hz7QaykQ,0.0002082901506139656
"('Limassol', 'Maxïmo Park')",user_000691,Limassol,Maxïmo Park,6,129327,4.639402444965089e-05,0.00198,0.431,224293.0,0.8909999999999999,4.54e-05,6.0,0.132,-4.314,0.0,0.0447,92.424,4.0,0.5529999999999999,7tqYWZQ8dC7iV8dcb6TsWb,0.00028093374131632487
"('Limp', 'Fiona Apple')",user_000691,Limp,Fiona Apple,6,129327,4.639402444965089e-05,0.116,0.7709999999999999,209800.0,0.515,0.000169,0.0,0.405,-10.456,1.0,0.0499,119.992,4.0,0.343,104YdibC7VQy78xAVmgRYr,0.0002497194731223562
"('Lithium', 'Nirvana')",user_000691,Lithium,Nirvana,7,129327,5.412636185792603e-05,0.00203,0.68,257053.0,0.65,0.0,7.0,0.0622,-6.336,1.0,0.0378,123.238,4.0,0.486,2YodwKJnbPyNKe8XXSE9V7,0.00028838711144807405
"('Little Eyes', 'Yo La Tengo')",user_000691,Little Eyes,Yo La Tengo,6,129327,4.639402444965089e-05,0.628,0.5479999999999999,260467.0,0.669,0.0466,0.0,0.0762,-9.997,1.0,0.0304,140.106,4.0,0.6920000000000001,0VRTa0Bc9Vs6ssl4kpdmZE,0.0003870934684977456
"('Little Friends', 'The Ponys')",user_000691,Little Friends,The Ponys,8,129327,6.185869926620118e-05,3.21e-06,0.162,208160.0,0.919,0.922,7.0,0.056,-5.061,1.0,0.0721,130.775,4.0,0.302,4fneBxlattRkyD38HCIphh,0.00038016073027336006
"('Little House I Used To Live In', 'Frank Zappa')",user_000691,Little House I Used To Live In,Frank Zappa,6,129327,4.639402444965089e-05,0.986,0.471,183533.0,0.00971,0.853,7.0,0.0958,-28.533,1.0,0.0505,132.994,3.0,0.0366,3bRHPYsgfjMGjhnmIiJKDu,0.000267602359229846
"('Little Sister', 'Queens Of The Stone Age')",user_000691,Little Sister,Queens Of The Stone Age,7,129327,5.412636185792603e-05,0.0118,0.359,174027.0,0.956,0.000822,1.0,0.511,-2.942,1.0,0.062,161.132,4.0,0.924,0BqQWfhMrkpRAUCbdfdHUC,0.0003654840463389597
"('Little Wing', 'Concrete Blonde')",user_000691,Little Wing,Concrete Blonde,7,129327,5.412636185792603e-05,0.0658,0.412,256200.0,0.633,0.000179,4.0,0.0695,-5.449,0.0,0.0285,67.075,4.0,0.204,1C24nsUI7rf5ZoRh5b434M,0.00021475071849019756
"('Live Forever', 'Oasis')",user_000691,Live Forever,Oasis,7,129327,5.412636185792603e-05,2.39e-05,0.104,276662.0,0.794,1.46e-05,9.0,0.355,-4.353,0.0,0.0426,83.97200000000002,4.0,0.179,2SwLswBtbxloI4uMcfkfLf,0.00043011106762680384
"('Living In The Country', 'Yo La Tengo')",user_000691,Living In The Country,Yo La Tengo,6,129327,4.639402444965089e-05,0.951,0.46,134360.0,0.384,0.8959999999999999,2.0,0.0699,-14.396,1.0,0.0317,126.33,4.0,0.361,51wpcmy7ocllBOFa8dCuEC,0.0
